Results of 1D convection diffusion simulation using FE methods 
 Temp_begin 	 Temp_end 	 node_1 	 node_2 	 node_3 	 node_4 	 node_5 	 node_6 
117.000000 	 66.000000 	 117.000000 	 114.980525 	 111.172929 	 104.044535 	 90.748948 	 66.000000 
117.000000 	 67.000000 	 117.000000 	 115.021164 	 111.289040 	 104.300811 	 91.265527 	 67.000000 
117.000000 	 68.000000 	 117.000000 	 115.061803 	 111.405152 	 104.557086 	 91.782106 	 68.000000 
117.000000 	 69.000000 	 117.000000 	 115.102442 	 111.521264 	 104.813361 	 92.298685 	 69.000000 
117.000000 	 70.000000 	 117.000000 	 115.143082 	 111.637376 	 105.069637 	 92.815264 	 70.000000 
117.000000 	 71.000000 	 117.000000 	 115.183721 	 111.753488 	 105.325912 	 93.331843 	 71.000000 
117.000000 	 72.000000 	 117.000000 	 115.224360 	 111.869599 	 105.582187 	 93.848422 	 72.000000 
117.000000 	 73.000000 	 117.000000 	 115.264999 	 111.985711 	 105.838462 	 94.365001 	 73.000000 
117.000000 	 74.000000 	 117.000000 	 115.305638 	 112.101823 	 106.094738 	 94.881580 	 74.000000 
117.000000 	 75.000000 	 117.000000 	 115.346277 	 112.217935 	 106.351013 	 95.398158 	 75.000000 
117.000000 	 76.000000 	 117.000000 	 115.386916 	 112.334046 	 106.607288 	 95.914737 	 76.000000 
117.000000 	 77.000000 	 117.000000 	 115.427555 	 112.450158 	 106.863564 	 96.431316 	 77.000000 
117.000000 	 78.000000 	 117.000000 	 115.468195 	 112.566270 	 107.119839 	 96.947895 	 78.000000 
117.000000 	 79.000000 	 117.000000 	 115.508834 	 112.682382 	 107.376114 	 97.464474 	 79.000000 
117.000000 	 80.000000 	 117.000000 	 115.549473 	 112.798494 	 107.632389 	 97.981053 	 80.000000 
117.000000 	 81.000000 	 117.000000 	 115.590112 	 112.914605 	 107.888665 	 98.497632 	 81.000000 
117.000000 	 82.000000 	 117.000000 	 115.630751 	 113.030717 	 108.144940 	 99.014211 	 82.000000 
117.000000 	 83.000000 	 117.000000 	 115.671390 	 113.146829 	 108.401215 	 99.530790 	 83.000000 
117.000000 	 84.000000 	 117.000000 	 115.712029 	 113.262941 	 108.657491 	 100.047369 	 84.000000 
117.000000 	 85.000000 	 117.000000 	 115.752668 	 113.379052 	 108.913766 	 100.563948 	 85.000000 
117.000000 	 86.000000 	 117.000000 	 115.793307 	 113.495164 	 109.170041 	 101.080527 	 86.000000 
117.000000 	 87.000000 	 117.000000 	 115.833947 	 113.611276 	 109.426316 	 101.597106 	 87.000000 
117.000000 	 88.000000 	 117.000000 	 115.874586 	 113.727388 	 109.682592 	 102.113685 	 88.000000 
117.000000 	 89.000000 	 117.000000 	 115.915225 	 113.843500 	 109.938867 	 102.630264 	 89.000000 
117.000000 	 90.000000 	 117.000000 	 115.955864 	 113.959611 	 110.195142 	 103.146842 	 90.000000 
117.000000 	 91.000000 	 117.000000 	 115.996503 	 114.075723 	 110.451418 	 103.663421 	 91.000000 
117.000000 	 92.000000 	 117.000000 	 116.037142 	 114.191835 	 110.707693 	 104.180000 	 92.000000 
117.000000 	 93.000000 	 117.000000 	 116.077781 	 114.307947 	 110.963968 	 104.696579 	 93.000000 
117.000000 	 94.000000 	 117.000000 	 116.118420 	 114.424058 	 111.220243 	 105.213158 	 94.000000 
117.000000 	 95.000000 	 117.000000 	 116.159060 	 114.540170 	 111.476519 	 105.729737 	 95.000000 
117.000000 	 96.000000 	 117.000000 	 116.199699 	 114.656282 	 111.732794 	 106.246316 	 96.000000 
117.000000 	 97.000000 	 117.000000 	 116.240338 	 114.772394 	 111.989069 	 106.762895 	 97.000000 
117.000000 	 98.000000 	 117.000000 	 116.280977 	 114.888506 	 112.245345 	 107.279474 	 98.000000 
117.000000 	 99.000000 	 117.000000 	 116.321616 	 115.004617 	 112.501620 	 107.796053 	 99.000000 
117.000000 	 100.000000 	 117.000000 	 116.362255 	 115.120729 	 112.757895 	 108.312632 	 100.000000 
117.000000 	 101.000000 	 117.000000 	 116.402894 	 115.236841 	 113.014170 	 108.829211 	 101.000000 
117.000000 	 102.000000 	 117.000000 	 116.443533 	 115.352953 	 113.270446 	 109.345790 	 102.000000 
117.000000 	 103.000000 	 117.000000 	 116.484173 	 115.469065 	 113.526721 	 109.862369 	 103.000000 
117.000000 	 104.000000 	 117.000000 	 116.524812 	 115.585176 	 113.782996 	 110.378948 	 104.000000 
117.000000 	 105.000000 	 117.000000 	 116.565451 	 115.701288 	 114.039272 	 110.895526 	 105.000000 
117.000000 	 106.000000 	 117.000000 	 116.606090 	 115.817400 	 114.295547 	 111.412105 	 106.000000 
117.000000 	 107.000000 	 117.000000 	 116.646729 	 115.933512 	 114.551822 	 111.928684 	 107.000000 
117.000000 	 108.000000 	 117.000000 	 116.687368 	 116.049623 	 114.808097 	 112.445263 	 108.000000 
117.000000 	 109.000000 	 117.000000 	 116.728007 	 116.165735 	 115.064373 	 112.961842 	 109.000000 
117.000000 	 110.000000 	 117.000000 	 116.768646 	 116.281847 	 115.320648 	 113.478421 	 110.000000 
117.000000 	 111.000000 	 117.000000 	 116.809286 	 116.397959 	 115.576923 	 113.995000 	 111.000000 
117.000000 	 112.000000 	 117.000000 	 116.849925 	 116.514071 	 115.833198 	 114.511579 	 112.000000 
117.000000 	 113.000000 	 117.000000 	 116.890564 	 116.630182 	 116.089474 	 115.028158 	 113.000000 
117.000000 	 114.000000 	 117.000000 	 116.931203 	 116.746294 	 116.345749 	 115.544737 	 114.000000 
117.000000 	 115.000000 	 117.000000 	 116.971842 	 116.862406 	 116.602024 	 116.061316 	 115.000000 
117.000000 	 116.000000 	 117.000000 	 117.012481 	 116.978518 	 116.858300 	 116.577895 	 116.000000 
117.000000 	 117.000000 	 117.000000 	 117.053120 	 117.094629 	 117.114575 	 117.094474 	 117.000000 
117.000000 	 118.000000 	 117.000000 	 117.093759 	 117.210741 	 117.370850 	 117.611053 	 118.000000 
117.000000 	 119.000000 	 117.000000 	 117.134399 	 117.326853 	 117.627125 	 118.127632 	 119.000000 
117.000000 	 120.000000 	 117.000000 	 117.175038 	 117.442965 	 117.883401 	 118.644210 	 120.000000 
117.000000 	 121.000000 	 117.000000 	 117.215677 	 117.559077 	 118.139676 	 119.160789 	 121.000000 
117.000000 	 122.000000 	 117.000000 	 117.256316 	 117.675188 	 118.395951 	 119.677368 	 122.000000 
117.000000 	 123.000000 	 117.000000 	 117.296955 	 117.791300 	 118.652227 	 120.193947 	 123.000000 
117.000000 	 124.000000 	 117.000000 	 117.337594 	 117.907412 	 118.908502 	 120.710526 	 124.000000 
117.000000 	 125.000000 	 117.000000 	 117.378233 	 118.023524 	 119.164777 	 121.227105 	 125.000000 
117.000000 	 126.000000 	 117.000000 	 117.418872 	 118.139635 	 119.421052 	 121.743684 	 126.000000 
117.000000 	 127.000000 	 117.000000 	 117.459512 	 118.255747 	 119.677328 	 122.260263 	 127.000000 
117.000000 	 128.000000 	 117.000000 	 117.500151 	 118.371859 	 119.933603 	 122.776842 	 128.000000 
117.000000 	 129.000000 	 117.000000 	 117.540790 	 118.487971 	 120.189878 	 123.293421 	 129.000000 
117.000000 	 130.000000 	 117.000000 	 117.581429 	 118.604083 	 120.446154 	 123.810000 	 130.000000 
117.000000 	 131.000000 	 117.000000 	 117.622068 	 118.720194 	 120.702429 	 124.326579 	 131.000000 
117.000000 	 132.000000 	 117.000000 	 117.662707 	 118.836306 	 120.958704 	 124.843158 	 132.000000 
117.000000 	 133.000000 	 117.000000 	 117.703346 	 118.952418 	 121.214979 	 125.359737 	 133.000000 
117.000000 	 134.000000 	 117.000000 	 117.743985 	 119.068530 	 121.471255 	 125.876316 	 134.000000 
117.000000 	 135.000000 	 117.000000 	 117.784624 	 119.184641 	 121.727530 	 126.392895 	 135.000000 
117.000000 	 136.000000 	 117.000000 	 117.825264 	 119.300753 	 121.983805 	 126.909473 	 136.000000 
117.000000 	 137.000000 	 117.000000 	 117.865903 	 119.416865 	 122.240081 	 127.426052 	 137.000000 
117.000000 	 138.000000 	 117.000000 	 117.906542 	 119.532977 	 122.496356 	 127.942631 	 138.000000 
117.000000 	 139.000000 	 117.000000 	 117.947181 	 119.649089 	 122.752631 	 128.459210 	 139.000000 
117.000000 	 140.000000 	 117.000000 	 117.987820 	 119.765200 	 123.008906 	 128.975789 	 140.000000 
117.000000 	 141.000000 	 117.000000 	 118.028459 	 119.881312 	 123.265182 	 129.492368 	 141.000000 
117.000000 	 142.000000 	 117.000000 	 118.069098 	 119.997424 	 123.521457 	 130.008947 	 142.000000 
117.000000 	 143.000000 	 117.000000 	 118.109737 	 120.113536 	 123.777732 	 130.525526 	 143.000000 
117.000000 	 144.000000 	 117.000000 	 118.150377 	 120.229647 	 124.034008 	 131.042105 	 144.000000 
117.000000 	 145.000000 	 117.000000 	 118.191016 	 120.345759 	 124.290283 	 131.558684 	 145.000000 
117.000000 	 146.000000 	 117.000000 	 118.231655 	 120.461871 	 124.546558 	 132.075263 	 146.000000 
117.000000 	 147.000000 	 117.000000 	 118.272294 	 120.577983 	 124.802833 	 132.591842 	 147.000000 
117.000000 	 148.000000 	 117.000000 	 118.312933 	 120.694095 	 125.059109 	 133.108421 	 148.000000 
117.000000 	 149.000000 	 117.000000 	 118.353572 	 120.810206 	 125.315384 	 133.625000 	 149.000000 
117.000000 	 150.000000 	 117.000000 	 118.394211 	 120.926318 	 125.571659 	 134.141579 	 150.000000 
117.000000 	 151.000000 	 117.000000 	 118.434850 	 121.042430 	 125.827935 	 134.658157 	 151.000000 
117.000000 	 152.000000 	 117.000000 	 118.475490 	 121.158542 	 126.084210 	 135.174736 	 152.000000 
117.000000 	 153.000000 	 117.000000 	 118.516129 	 121.274653 	 126.340485 	 135.691315 	 153.000000 
117.000000 	 154.000000 	 117.000000 	 118.556768 	 121.390765 	 126.596760 	 136.207894 	 154.000000 
117.000000 	 155.000000 	 117.000000 	 118.597407 	 121.506877 	 126.853036 	 136.724473 	 155.000000 
117.000000 	 156.000000 	 117.000000 	 118.638046 	 121.622989 	 127.109311 	 137.241052 	 156.000000 
117.000000 	 157.000000 	 117.000000 	 118.678685 	 121.739101 	 127.365586 	 137.757631 	 157.000000 
117.000000 	 158.000000 	 117.000000 	 118.719324 	 121.855212 	 127.621862 	 138.274210 	 158.000000 
117.000000 	 159.000000 	 117.000000 	 118.759963 	 121.971324 	 127.878137 	 138.790789 	 159.000000 
117.000000 	 160.000000 	 117.000000 	 118.800603 	 122.087436 	 128.134412 	 139.307368 	 160.000000 
117.000000 	 161.000000 	 117.000000 	 118.841242 	 122.203548 	 128.390687 	 139.823947 	 161.000000 
117.000000 	 162.000000 	 117.000000 	 118.881881 	 122.319659 	 128.646963 	 140.340526 	 162.000000 
117.000000 	 163.000000 	 117.000000 	 118.922520 	 122.435771 	 128.903238 	 140.857105 	 163.000000 
117.000000 	 164.000000 	 117.000000 	 118.963159 	 122.551883 	 129.159513 	 141.373684 	 164.000000 
117.000000 	 165.000000 	 117.000000 	 119.003798 	 122.667995 	 129.415788 	 141.890263 	 165.000000 
117.000000 	 166.000000 	 117.000000 	 119.044437 	 122.784107 	 129.672064 	 142.406841 	 166.000000 
117.000000 	 167.000000 	 117.000000 	 119.085076 	 122.900218 	 129.928339 	 142.923420 	 167.000000 
117.000000 	 168.000000 	 117.000000 	 119.125716 	 123.016330 	 130.184614 	 143.439999 	 168.000000 
117.000000 	 169.000000 	 117.000000 	 119.166355 	 123.132442 	 130.440890 	 143.956578 	 169.000000 
117.000000 	 170.000000 	 117.000000 	 119.206994 	 123.248554 	 130.697165 	 144.473157 	 170.000000 
117.000000 	 171.000000 	 117.000000 	 119.247633 	 123.364665 	 130.953440 	 144.989736 	 171.000000 
117.000000 	 172.000000 	 117.000000 	 119.288272 	 123.480777 	 131.209715 	 145.506315 	 172.000000 
117.000000 	 173.000000 	 117.000000 	 119.328911 	 123.596889 	 131.465991 	 146.022894 	 173.000000 
117.000000 	 174.000000 	 117.000000 	 119.369550 	 123.713001 	 131.722266 	 146.539473 	 174.000000 
117.000000 	 175.000000 	 117.000000 	 119.410189 	 123.829113 	 131.978541 	 147.056052 	 175.000000 
117.000000 	 176.000000 	 117.000000 	 119.450829 	 123.945224 	 132.234817 	 147.572631 	 176.000000 
117.000000 	 177.000000 	 117.000000 	 119.491468 	 124.061336 	 132.491092 	 148.089210 	 177.000000 
117.000000 	 178.000000 	 117.000000 	 119.532107 	 124.177448 	 132.747367 	 148.605789 	 178.000000 
117.000000 	 179.000000 	 117.000000 	 119.572746 	 124.293560 	 133.003642 	 149.122368 	 179.000000 
117.000000 	 180.000000 	 117.000000 	 119.613385 	 124.409671 	 133.259918 	 149.638947 	 180.000000 
117.000000 	 181.000000 	 117.000000 	 119.654024 	 124.525783 	 133.516193 	 150.155525 	 181.000000 
117.000000 	 182.000000 	 117.000000 	 119.694663 	 124.641895 	 133.772468 	 150.672104 	 182.000000 
117.000000 	 183.000000 	 117.000000 	 119.735302 	 124.758007 	 134.028744 	 151.188683 	 183.000000 
117.000000 	 184.000000 	 117.000000 	 119.775942 	 124.874119 	 134.285019 	 151.705262 	 184.000000 
117.000000 	 185.000000 	 117.000000 	 119.816581 	 124.990230 	 134.541294 	 152.221841 	 185.000000 
117.000000 	 186.000000 	 117.000000 	 119.857220 	 125.106342 	 134.797569 	 152.738420 	 186.000000 
117.000000 	 187.000000 	 117.000000 	 119.897859 	 125.222454 	 135.053845 	 153.254999 	 187.000000 
117.000000 	 188.000000 	 117.000000 	 119.938498 	 125.338566 	 135.310120 	 153.771578 	 188.000000 
117.000000 	 189.000000 	 117.000000 	 119.979137 	 125.454677 	 135.566395 	 154.288157 	 189.000000 
117.000000 	 190.000000 	 117.000000 	 120.019776 	 125.570789 	 135.822671 	 154.804736 	 190.000000 
117.000000 	 191.000000 	 117.000000 	 120.060415 	 125.686901 	 136.078946 	 155.321315 	 191.000000 
117.000000 	 192.000000 	 117.000000 	 120.101054 	 125.803013 	 136.335221 	 155.837894 	 192.000000 
117.000000 	 193.000000 	 117.000000 	 120.141694 	 125.919125 	 136.591496 	 156.354473 	 193.000000 
117.000000 	 194.000000 	 117.000000 	 120.182333 	 126.035236 	 136.847772 	 156.871052 	 194.000000 
117.000000 	 195.000000 	 117.000000 	 120.222972 	 126.151348 	 137.104047 	 157.387631 	 195.000000 
117.000000 	 196.000000 	 117.000000 	 120.263611 	 126.267460 	 137.360322 	 157.904209 	 196.000000 
117.000000 	 197.000000 	 117.000000 	 120.304250 	 126.383572 	 137.616598 	 158.420788 	 197.000000 
117.000000 	 198.000000 	 117.000000 	 120.344889 	 126.499683 	 137.872873 	 158.937367 	 198.000000 
117.000000 	 199.000000 	 117.000000 	 120.385528 	 126.615795 	 138.129148 	 159.453946 	 199.000000 
118.000000 	 0.000000 	 118.000000 	 113.257704 	 104.393440 	 87.874092 	 57.138159 	 0.000000 
118.000000 	 1.000000 	 118.000000 	 113.298343 	 104.509551 	 88.130367 	 57.654738 	 1.000000 
118.000000 	 2.000000 	 118.000000 	 113.338982 	 104.625663 	 88.386642 	 58.171317 	 2.000000 
118.000000 	 3.000000 	 118.000000 	 113.379621 	 104.741775 	 88.642917 	 58.687896 	 3.000000 
118.000000 	 4.000000 	 118.000000 	 113.420260 	 104.857887 	 88.899193 	 59.204475 	 4.000000 
118.000000 	 5.000000 	 118.000000 	 113.460899 	 104.973998 	 89.155468 	 59.721054 	 5.000000 
118.000000 	 6.000000 	 118.000000 	 113.501539 	 105.090110 	 89.411743 	 60.237633 	 6.000000 
118.000000 	 7.000000 	 118.000000 	 113.542178 	 105.206222 	 89.668018 	 60.754212 	 7.000000 
118.000000 	 8.000000 	 118.000000 	 113.582817 	 105.322334 	 89.924294 	 61.270791 	 8.000000 
118.000000 	 9.000000 	 118.000000 	 113.623456 	 105.438446 	 90.180569 	 61.787370 	 9.000000 
118.000000 	 10.000000 	 118.000000 	 113.664095 	 105.554557 	 90.436844 	 62.303949 	 10.000000 
118.000000 	 11.000000 	 118.000000 	 113.704734 	 105.670669 	 90.693120 	 62.820528 	 11.000000 
118.000000 	 12.000000 	 118.000000 	 113.745373 	 105.786781 	 90.949395 	 63.337107 	 12.000000 
118.000000 	 13.000000 	 118.000000 	 113.786012 	 105.902893 	 91.205670 	 63.853686 	 13.000000 
118.000000 	 14.000000 	 118.000000 	 113.826652 	 106.019004 	 91.461945 	 64.370265 	 14.000000 
118.000000 	 15.000000 	 118.000000 	 113.867291 	 106.135116 	 91.718221 	 64.886843 	 15.000000 
118.000000 	 16.000000 	 118.000000 	 113.907930 	 106.251228 	 91.974496 	 65.403422 	 16.000000 
118.000000 	 17.000000 	 118.000000 	 113.948569 	 106.367340 	 92.230771 	 65.920001 	 17.000000 
118.000000 	 18.000000 	 118.000000 	 113.989208 	 106.483452 	 92.487047 	 66.436580 	 18.000000 
118.000000 	 19.000000 	 118.000000 	 114.029847 	 106.599563 	 92.743322 	 66.953159 	 19.000000 
118.000000 	 20.000000 	 118.000000 	 114.070486 	 106.715675 	 92.999597 	 67.469738 	 20.000000 
118.000000 	 21.000000 	 118.000000 	 114.111125 	 106.831787 	 93.255872 	 67.986317 	 21.000000 
118.000000 	 22.000000 	 118.000000 	 114.151765 	 106.947899 	 93.512148 	 68.502896 	 22.000000 
118.000000 	 23.000000 	 118.000000 	 114.192404 	 107.064010 	 93.768423 	 69.019475 	 23.000000 
118.000000 	 24.000000 	 118.000000 	 114.233043 	 107.180122 	 94.024698 	 69.536054 	 24.000000 
118.000000 	 25.000000 	 118.000000 	 114.273682 	 107.296234 	 94.280974 	 70.052633 	 25.000000 
118.000000 	 26.000000 	 118.000000 	 114.314321 	 107.412346 	 94.537249 	 70.569212 	 26.000000 
118.000000 	 27.000000 	 118.000000 	 114.354960 	 107.528458 	 94.793524 	 71.085791 	 27.000000 
118.000000 	 28.000000 	 118.000000 	 114.395599 	 107.644569 	 95.049799 	 71.602370 	 28.000000 
118.000000 	 29.000000 	 118.000000 	 114.436238 	 107.760681 	 95.306075 	 72.118949 	 29.000000 
118.000000 	 30.000000 	 118.000000 	 114.476878 	 107.876793 	 95.562350 	 72.635527 	 30.000000 
118.000000 	 31.000000 	 118.000000 	 114.517517 	 107.992905 	 95.818625 	 73.152106 	 31.000000 
118.000000 	 32.000000 	 118.000000 	 114.558156 	 108.109016 	 96.074901 	 73.668685 	 32.000000 
118.000000 	 33.000000 	 118.000000 	 114.598795 	 108.225128 	 96.331176 	 74.185264 	 33.000000 
118.000000 	 34.000000 	 118.000000 	 114.639434 	 108.341240 	 96.587451 	 74.701843 	 34.000000 
118.000000 	 35.000000 	 118.000000 	 114.680073 	 108.457352 	 96.843726 	 75.218422 	 35.000000 
118.000000 	 36.000000 	 118.000000 	 114.720712 	 108.573464 	 97.100002 	 75.735001 	 36.000000 
118.000000 	 37.000000 	 118.000000 	 114.761351 	 108.689575 	 97.356277 	 76.251580 	 37.000000 
118.000000 	 38.000000 	 118.000000 	 114.801990 	 108.805687 	 97.612552 	 76.768159 	 38.000000 
118.000000 	 39.000000 	 118.000000 	 114.842630 	 108.921799 	 97.868828 	 77.284738 	 39.000000 
118.000000 	 40.000000 	 118.000000 	 114.883269 	 109.037911 	 98.125103 	 77.801317 	 40.000000 
118.000000 	 41.000000 	 118.000000 	 114.923908 	 109.154022 	 98.381378 	 78.317896 	 41.000000 
118.000000 	 42.000000 	 118.000000 	 114.964547 	 109.270134 	 98.637653 	 78.834475 	 42.000000 
118.000000 	 43.000000 	 118.000000 	 115.005186 	 109.386246 	 98.893929 	 79.351054 	 43.000000 
118.000000 	 44.000000 	 118.000000 	 115.045825 	 109.502358 	 99.150204 	 79.867633 	 44.000000 
118.000000 	 45.000000 	 118.000000 	 115.086464 	 109.618470 	 99.406479 	 80.384212 	 45.000000 
118.000000 	 46.000000 	 118.000000 	 115.127103 	 109.734581 	 99.662755 	 80.900790 	 46.000000 
118.000000 	 47.000000 	 118.000000 	 115.167743 	 109.850693 	 99.919030 	 81.417369 	 47.000000 
118.000000 	 48.000000 	 118.000000 	 115.208382 	 109.966805 	 100.175305 	 81.933948 	 48.000000 
118.000000 	 49.000000 	 118.000000 	 115.249021 	 110.082917 	 100.431580 	 82.450527 	 49.000000 
118.000000 	 50.000000 	 118.000000 	 115.289660 	 110.199028 	 100.687856 	 82.967106 	 50.000000 
118.000000 	 51.000000 	 118.000000 	 115.330299 	 110.315140 	 100.944131 	 83.483685 	 51.000000 
118.000000 	 52.000000 	 118.000000 	 115.370938 	 110.431252 	 101.200406 	 84.000264 	 52.000000 
118.000000 	 53.000000 	 118.000000 	 115.411577 	 110.547364 	 101.456682 	 84.516843 	 53.000000 
118.000000 	 54.000000 	 118.000000 	 115.452216 	 110.663476 	 101.712957 	 85.033422 	 54.000000 
118.000000 	 55.000000 	 118.000000 	 115.492856 	 110.779587 	 101.969232 	 85.550001 	 55.000000 
118.000000 	 56.000000 	 118.000000 	 115.533495 	 110.895699 	 102.225507 	 86.066580 	 56.000000 
118.000000 	 57.000000 	 118.000000 	 115.574134 	 111.011811 	 102.481783 	 86.583159 	 57.000000 
118.000000 	 58.000000 	 118.000000 	 115.614773 	 111.127923 	 102.738058 	 87.099738 	 58.000000 
118.000000 	 59.000000 	 118.000000 	 115.655412 	 111.244034 	 102.994333 	 87.616317 	 59.000000 
118.000000 	 60.000000 	 118.000000 	 115.696051 	 111.360146 	 103.250608 	 88.132896 	 60.000000 
118.000000 	 61.000000 	 118.000000 	 115.736690 	 111.476258 	 103.506884 	 88.649474 	 61.000000 
118.000000 	 62.000000 	 118.000000 	 115.777329 	 111.592370 	 103.763159 	 89.166053 	 62.000000 
118.000000 	 63.000000 	 118.000000 	 115.817969 	 111.708482 	 104.019434 	 89.682632 	 63.000000 
118.000000 	 64.000000 	 118.000000 	 115.858608 	 111.824593 	 104.275710 	 90.199211 	 64.000000 
118.000000 	 65.000000 	 118.000000 	 115.899247 	 111.940705 	 104.531985 	 90.715790 	 65.000000 
118.000000 	 66.000000 	 118.000000 	 115.939886 	 112.056817 	 104.788260 	 91.232369 	 66.000000 
118.000000 	 67.000000 	 118.000000 	 115.980525 	 112.172929 	 105.044535 	 91.748948 	 67.000000 
118.000000 	 68.000000 	 118.000000 	 116.021164 	 112.289040 	 105.300811 	 92.265527 	 68.000000 
118.000000 	 69.000000 	 118.000000 	 116.061803 	 112.405152 	 105.557086 	 92.782106 	 69.000000 
118.000000 	 70.000000 	 118.000000 	 116.102442 	 112.521264 	 105.813361 	 93.298685 	 70.000000 
118.000000 	 71.000000 	 118.000000 	 116.143082 	 112.637376 	 106.069637 	 93.815264 	 71.000000 
118.000000 	 72.000000 	 118.000000 	 116.183721 	 112.753488 	 106.325912 	 94.331843 	 72.000000 
118.000000 	 73.000000 	 118.000000 	 116.224360 	 112.869599 	 106.582187 	 94.848422 	 73.000000 
118.000000 	 74.000000 	 118.000000 	 116.264999 	 112.985711 	 106.838462 	 95.365001 	 74.000000 
118.000000 	 75.000000 	 118.000000 	 116.305638 	 113.101823 	 107.094738 	 95.881580 	 75.000000 
118.000000 	 76.000000 	 118.000000 	 116.346277 	 113.217935 	 107.351013 	 96.398158 	 76.000000 
118.000000 	 77.000000 	 118.000000 	 116.386916 	 113.334046 	 107.607288 	 96.914737 	 77.000000 
118.000000 	 78.000000 	 118.000000 	 116.427555 	 113.450158 	 107.863564 	 97.431316 	 78.000000 
118.000000 	 79.000000 	 118.000000 	 116.468195 	 113.566270 	 108.119839 	 97.947895 	 79.000000 
118.000000 	 80.000000 	 118.000000 	 116.508834 	 113.682382 	 108.376114 	 98.464474 	 80.000000 
118.000000 	 81.000000 	 118.000000 	 116.549473 	 113.798494 	 108.632389 	 98.981053 	 81.000000 
118.000000 	 82.000000 	 118.000000 	 116.590112 	 113.914605 	 108.888665 	 99.497632 	 82.000000 
118.000000 	 83.000000 	 118.000000 	 116.630751 	 114.030717 	 109.144940 	 100.014211 	 83.000000 
118.000000 	 84.000000 	 118.000000 	 116.671390 	 114.146829 	 109.401215 	 100.530790 	 84.000000 
118.000000 	 85.000000 	 118.000000 	 116.712029 	 114.262941 	 109.657491 	 101.047369 	 85.000000 
118.000000 	 86.000000 	 118.000000 	 116.752668 	 114.379052 	 109.913766 	 101.563948 	 86.000000 
118.000000 	 87.000000 	 118.000000 	 116.793307 	 114.495164 	 110.170041 	 102.080527 	 87.000000 
118.000000 	 88.000000 	 118.000000 	 116.833947 	 114.611276 	 110.426316 	 102.597106 	 88.000000 
118.000000 	 89.000000 	 118.000000 	 116.874586 	 114.727388 	 110.682592 	 103.113685 	 89.000000 
118.000000 	 90.000000 	 118.000000 	 116.915225 	 114.843500 	 110.938867 	 103.630264 	 90.000000 
118.000000 	 91.000000 	 118.000000 	 116.955864 	 114.959611 	 111.195142 	 104.146842 	 91.000000 
118.000000 	 92.000000 	 118.000000 	 116.996503 	 115.075723 	 111.451418 	 104.663421 	 92.000000 
118.000000 	 93.000000 	 118.000000 	 117.037142 	 115.191835 	 111.707693 	 105.180000 	 93.000000 
118.000000 	 94.000000 	 118.000000 	 117.077781 	 115.307947 	 111.963968 	 105.696579 	 94.000000 
118.000000 	 95.000000 	 118.000000 	 117.118420 	 115.424058 	 112.220243 	 106.213158 	 95.000000 
118.000000 	 96.000000 	 118.000000 	 117.159060 	 115.540170 	 112.476519 	 106.729737 	 96.000000 
118.000000 	 97.000000 	 118.000000 	 117.199699 	 115.656282 	 112.732794 	 107.246316 	 97.000000 
118.000000 	 98.000000 	 118.000000 	 117.240338 	 115.772394 	 112.989069 	 107.762895 	 98.000000 
118.000000 	 99.000000 	 118.000000 	 117.280977 	 115.888506 	 113.245345 	 108.279474 	 99.000000 
118.000000 	 100.000000 	 118.000000 	 117.321616 	 116.004617 	 113.501620 	 108.796053 	 100.000000 
118.000000 	 101.000000 	 118.000000 	 117.362255 	 116.120729 	 113.757895 	 109.312632 	 101.000000 
118.000000 	 102.000000 	 118.000000 	 117.402894 	 116.236841 	 114.014170 	 109.829211 	 102.000000 
118.000000 	 103.000000 	 118.000000 	 117.443533 	 116.352953 	 114.270446 	 110.345790 	 103.000000 
118.000000 	 104.000000 	 118.000000 	 117.484173 	 116.469065 	 114.526721 	 110.862369 	 104.000000 
118.000000 	 105.000000 	 118.000000 	 117.524812 	 116.585176 	 114.782996 	 111.378948 	 105.000000 
118.000000 	 106.000000 	 118.000000 	 117.565451 	 116.701288 	 115.039272 	 111.895526 	 106.000000 
118.000000 	 107.000000 	 118.000000 	 117.606090 	 116.817400 	 115.295547 	 112.412105 	 107.000000 
118.000000 	 108.000000 	 118.000000 	 117.646729 	 116.933512 	 115.551822 	 112.928684 	 108.000000 
118.000000 	 109.000000 	 118.000000 	 117.687368 	 117.049623 	 115.808097 	 113.445263 	 109.000000 
118.000000 	 110.000000 	 118.000000 	 117.728007 	 117.165735 	 116.064373 	 113.961842 	 110.000000 
118.000000 	 111.000000 	 118.000000 	 117.768646 	 117.281847 	 116.320648 	 114.478421 	 111.000000 
118.000000 	 112.000000 	 118.000000 	 117.809286 	 117.397959 	 116.576923 	 114.995000 	 112.000000 
118.000000 	 113.000000 	 118.000000 	 117.849925 	 117.514071 	 116.833198 	 115.511579 	 113.000000 
118.000000 	 114.000000 	 118.000000 	 117.890564 	 117.630182 	 117.089474 	 116.028158 	 114.000000 
118.000000 	 115.000000 	 118.000000 	 117.931203 	 117.746294 	 117.345749 	 116.544737 	 115.000000 
118.000000 	 116.000000 	 118.000000 	 117.971842 	 117.862406 	 117.602024 	 117.061316 	 116.000000 
118.000000 	 117.000000 	 118.000000 	 118.012481 	 117.978518 	 117.858300 	 117.577895 	 117.000000 
118.000000 	 118.000000 	 118.000000 	 118.053120 	 118.094629 	 118.114575 	 118.094474 	 118.000000 
