Absolute Time Status	N/A			
Absolute Time Source	PC			
Absolute Time	2019-08-02 14:32:38 ms 477.896			
Socket ID	2017122006:T1			
Module serial number	2017122006			
Module ID	M0			
Position ID	T1			
HW Range	24 V			
User Range	24 V			
PhysicalChannelId	Tacho1			
Channel group	Tacho			
Channelgroup	Tacho			
Cylinder offset	0 °			
User channel ID 3				
User comment				
User channel id				
Channel id	1			
Channel name	T1			
DOF id	raw:Tacho1			
Point direction sign				
Point direction absolute	None			
Point direction	None			
Point id node	Tacho1			
Point id component				
Point id	raw:Tacho1			
Minimum Rotational Speed	600 rpm			
Lower Limit EU	600 rpm			
Upper Limit EU	6000 rpm			
          1.243000000e+03	          2.504874685e+01			
          1.244000000e+03	          2.506887231e+01			
          1.245000000e+03	          2.508899786e+01			
          1.246000000e+03	          2.510912328e+01			
          1.247000000e+03	          2.512924878e+01			
          1.248000000e+03	          2.514937424e+01			
          1.249000000e+03	          2.516949973e+01			
          1.250000000e+03	          2.518975019e+01			
          1.251000000e+03	          2.520987572e+01			
          1.252000000e+03	          2.523000112e+01			
          1.253000000e+03	          2.525012665e+01			
          1.254000000e+03	          2.527025207e+01			
          1.255000000e+03	          2.529037756e+01			
          1.256000000e+03	          2.531050308e+01			
          1.257000000e+03	          2.533062849e+01			
          1.258000000e+03	          2.535075400e+01			
          1.259000000e+03	          2.537087948e+01			
          1.260000000e+03	          2.539100496e+01			
          1.261000000e+03	          2.541125546e+01			
          1.262000000e+03	          2.543138091e+01			
          1.263000000e+03	          2.545150636e+01			
          1.264000000e+03	          2.547163187e+01			
          1.265000000e+03	          2.549175738e+01			
          1.266000000e+03	          2.551188281e+01			
          1.267000000e+03	          2.553200835e+01			
          1.268000000e+03	          2.555213381e+01			
          1.269000000e+03	          2.557225926e+01			
          1.270000000e+03	          2.559238477e+01			
          1.271000000e+03	          2.561263520e+01			
          1.272000000e+03	          2.563276067e+01			
          1.273000000e+03	          2.565288619e+01			
          1.274000000e+03	          2.567301168e+01			
          1.275000000e+03	          2.569313708e+01			
          1.276000000e+03	          2.571326255e+01			
          1.277000000e+03	          2.573338805e+01			
          1.278000000e+03	          2.575351359e+01			
          1.279000000e+03	          2.577363907e+01			
          1.280000000e+03	          2.579388947e+01			
          1.281000000e+03	          2.581401489e+01			
          1.282000000e+03	          2.583414045e+01			
          1.283000000e+03	          2.585426586e+01			
          1.284000000e+03	          2.587439138e+01			
          1.285000000e+03	          2.589451686e+01			
          1.286000000e+03	          2.591464233e+01			
          1.287000000e+03	          2.593476783e+01			
          1.288000000e+03	          2.595489333e+01			
          1.289000000e+03	          2.597501885e+01			
          1.290000000e+03	          2.599526924e+01			
          1.291000000e+03	          2.601539474e+01			
          1.292000000e+03	          2.603552019e+01			
          1.293000000e+03	          2.605564566e+01			
          1.294000000e+03	          2.607577119e+01			
          1.295000000e+03	          2.609589664e+01			
          1.296000000e+03	          2.611602216e+01			
          1.297000000e+03	          2.613614761e+01			
          1.298000000e+03	          2.615627303e+01			
          1.299000000e+03	          2.617639854e+01			
          1.300000000e+03	          2.619652404e+01			
          1.301000000e+03	          2.621677457e+01			
          1.302000000e+03	          2.623690001e+01			
          1.303000000e+03	          2.625702545e+01			
          1.304000000e+03	          2.627715093e+01			
          1.305000000e+03	          2.629727640e+01			
          1.306000000e+03	          2.631740187e+01			
          1.307000000e+03	          2.633752731e+01			
          1.308000000e+03	          2.635765279e+01			
          1.309000000e+03	          2.637777825e+01			
          1.310000000e+03	          2.639790380e+01			
          1.311000000e+03	          2.641802927e+01			
          1.312000000e+03	          2.643827978e+01			
          1.313000000e+03	          2.645840525e+01			
          1.314000000e+03	          2.647853070e+01			
          1.315000000e+03	          2.649865614e+01			
          1.316000000e+03	          2.651878161e+01			
          1.317000000e+03	          2.653890712e+01			
          1.318000000e+03	          2.655903257e+01			
          1.319000000e+03	          2.657915805e+01			
          1.320000000e+03	          2.659928358e+01			
          1.321000000e+03	          2.661940909e+01			
          1.322000000e+03	          2.663953450e+01			
          1.323000000e+03	          2.665966001e+01			
          1.324000000e+03	          2.667991047e+01			
          1.325000000e+03	          2.670003599e+01			
          1.326000000e+03	          2.672016140e+01			
          1.327000000e+03	          2.674028684e+01			
          1.328000000e+03	          2.676041236e+01			
          1.329000000e+03	          2.678053787e+01			
          1.330000000e+03	          2.680066336e+01			
          1.331000000e+03	          2.682078876e+01			
          1.332000000e+03	          2.684091429e+01			
          1.333000000e+03	          2.686103979e+01			
          1.334000000e+03	          2.688116522e+01			
          1.335000000e+03	          2.690141572e+01			
          1.336000000e+03	          2.692154118e+01			
          1.337000000e+03	          2.694166662e+01			
          1.338000000e+03	          2.696179217e+01			
          1.339000000e+03	          2.698191760e+01			
          1.340000000e+03	          2.700204308e+01			
          1.341000000e+03	          2.702216857e+01			
          1.342000000e+03	          2.704229406e+01			
          1.343000000e+03	          2.706241959e+01			
          1.344000000e+03	          2.708254504e+01			
          1.345000000e+03	          2.710279548e+01			
          1.346000000e+03	          2.712292095e+01			
          1.347000000e+03	          2.714304639e+01			
          1.348000000e+03	          2.716317190e+01			
          1.349000000e+03	          2.718329740e+01			
          1.350000000e+03	          2.720342291e+01			
          1.351000000e+03	          2.722354835e+01			
          1.352000000e+03	          2.724367386e+01			
          1.353000000e+03	          2.726379934e+01			
          1.354000000e+03	          2.728392479e+01			
          1.355000000e+03	          2.730417524e+01			
          1.356000000e+03	          2.732430067e+01			
          1.357000000e+03	          2.734442617e+01			
          1.358000000e+03	          2.736455160e+01			
          1.359000000e+03	          2.738467706e+01			
          1.360000000e+03	          2.740480264e+01			
          1.361000000e+03	          2.742492813e+01			
          1.362000000e+03	          2.744505359e+01			
          1.363000000e+03	          2.746517908e+01			
          1.364000000e+03	          2.748530454e+01			
          1.365000000e+03	          2.750555499e+01			
          1.366000000e+03	          2.752568044e+01			
          1.367000000e+03	          2.754580591e+01			
          1.368000000e+03	          2.756593147e+01			
          1.369000000e+03	          2.758605691e+01			
          1.370000000e+03	          2.760618235e+01			
          1.371000000e+03	          2.762630785e+01			
          1.372000000e+03	          2.764643333e+01			
          1.373000000e+03	          2.766655882e+01			
          1.374000000e+03	          2.768668429e+01			
          1.375000000e+03	          2.770680983e+01			
          1.376000000e+03	          2.772693533e+01			
          1.377000000e+03	          2.774718574e+01			
          1.378000000e+03	          2.776731123e+01			
          1.379000000e+03	          2.778743665e+01			
          1.380000000e+03	          2.780756217e+01			
          1.381000000e+03	          2.782768760e+01			
          1.382000000e+03	          2.784781303e+01			
          1.383000000e+03	          2.786793859e+01			
          1.384000000e+03	          2.788806406e+01			
          1.385000000e+03	          2.790818956e+01			
          1.386000000e+03	          2.792831503e+01			
          1.387000000e+03	          2.794844050e+01			
          1.388000000e+03	          2.796869102e+01			
          1.389000000e+03	          2.798881645e+01			
          1.390000000e+03	          2.800894193e+01			
          1.391000000e+03	          2.802906736e+01			
          1.392000000e+03	          2.804919291e+01			
          1.393000000e+03	          2.806931837e+01			
          1.394000000e+03	          2.808944380e+01			
          1.395000000e+03	          2.810956930e+01			
          1.396000000e+03	          2.812969475e+01			
          1.397000000e+03	          2.814982026e+01			
          1.398000000e+03	          2.816994581e+01			
          1.399000000e+03	          2.819019620e+01			
          1.400000000e+03	          2.821032166e+01			
          1.401000000e+03	          2.823044714e+01			
          1.402000000e+03	          2.825057264e+01			
          1.403000000e+03	          2.827069811e+01			
          1.404000000e+03	          2.829082360e+01			
          1.405000000e+03	          2.831094909e+01			
          1.406000000e+03	          2.833107452e+01			
          1.407000000e+03	          2.835120000e+01			
          1.408000000e+03	          2.837132554e+01			
          1.409000000e+03	          2.839157598e+01			
          1.410000000e+03	          2.841170146e+01			
          1.411000000e+03	          2.843182694e+01			
          1.412000000e+03	          2.845195237e+01			
          1.413000000e+03	          2.847207786e+01			
          1.414000000e+03	          2.849220336e+01			
          1.415000000e+03	          2.851232889e+01			
          1.416000000e+03	          2.853245429e+01			
          1.417000000e+03	          2.855257986e+01			
          1.418000000e+03	          2.857270529e+01			
          1.419000000e+03	          2.859295573e+01			
          1.420000000e+03	          2.861308127e+01			
          1.421000000e+03	          2.863320673e+01			
          1.422000000e+03	          2.865333216e+01			
          1.423000000e+03	          2.867345762e+01			
          1.424000000e+03	          2.869358312e+01			
          1.425000000e+03	          2.871370861e+01			
          1.426000000e+03	          2.873383407e+01			
          1.427000000e+03	          2.875395963e+01			
          1.428000000e+03	          2.877421001e+01			
          1.429000000e+03	          2.879433550e+01			
          1.430000000e+03	          2.881446092e+01			
          1.431000000e+03	          2.883458640e+01			
          1.432000000e+03	          2.885471187e+01			
          1.433000000e+03	          2.887483734e+01			
          1.434000000e+03	          2.889496290e+01			
          1.435000000e+03	          2.891508836e+01			
          1.436000000e+03	          2.893521391e+01			
          1.437000000e+03	          2.895533936e+01			
          1.438000000e+03	          2.897558981e+01			
          1.439000000e+03	          2.899571523e+01			
          1.440000000e+03	          2.901584070e+01			
          1.441000000e+03	          2.903596624e+01			
          1.442000000e+03	          2.905609170e+01			
          1.443000000e+03	          2.907621717e+01			
          1.444000000e+03	          2.909634257e+01			
          1.445000000e+03	          2.911646815e+01			
          1.446000000e+03	          2.913659360e+01			
          1.447000000e+03	          2.915671912e+01			
          1.448000000e+03	          2.917684455e+01			
          1.449000000e+03	          2.919697007e+01			
          1.450000000e+03	          2.921709557e+01			
          1.451000000e+03	          2.923734603e+01			
          1.452000000e+03	          2.925747145e+01			
          1.453000000e+03	          2.927759695e+01			
          1.454000000e+03	          2.929772246e+01			
          1.455000000e+03	          2.931784784e+01			
          1.456000000e+03	          2.933797332e+01			
          1.457000000e+03	          2.935809880e+01			
          1.458000000e+03	          2.937822431e+01			
          1.459000000e+03	          2.939834983e+01			
          1.460000000e+03	          2.941847537e+01			
          1.461000000e+03	          2.943860077e+01			
          1.462000000e+03	          2.945872628e+01			
          1.463000000e+03	          2.947897672e+01			
          1.464000000e+03	          2.949910220e+01			
          1.465000000e+03	          2.951922767e+01			
          1.466000000e+03	          2.953935311e+01			
          1.467000000e+03	          2.955947861e+01			
          1.468000000e+03	          2.957960411e+01			
          1.469000000e+03	          2.959972957e+01			
          1.470000000e+03	          2.961985505e+01			
          1.471000000e+03	          2.963998053e+01			
          1.472000000e+03	          2.966010603e+01			
          1.473000000e+03	          2.968023153e+01			
          1.474000000e+03	          2.970035700e+01			
          1.475000000e+03	          2.972060751e+01			
          1.476000000e+03	          2.974073294e+01			
          1.477000000e+03	          2.976085841e+01			
          1.478000000e+03	          2.978098382e+01			
          1.479000000e+03	          2.980110932e+01			
          1.480000000e+03	          2.982123482e+01			
          1.481000000e+03	          2.984136031e+01			
          1.482000000e+03	          2.986148576e+01			
          1.483000000e+03	          2.988161119e+01			
          1.484000000e+03	          2.990173673e+01			
          1.485000000e+03	          2.992198723e+01			
          1.486000000e+03	          2.994211265e+01			
          1.487000000e+03	          2.996223814e+01			
          1.488000000e+03	          2.998236361e+01			
          1.489000000e+03	          3.000248911e+01			
          1.490000000e+03	          3.002261460e+01			
          1.491000000e+03	          3.004274010e+01			
          1.492000000e+03	          3.006286558e+01			
          1.493000000e+03	          3.008299103e+01			
          1.494000000e+03	          3.010311655e+01			
          1.495000000e+03	          3.012336696e+01			
          1.496000000e+03	          3.014349248e+01			
          1.497000000e+03	          3.016361793e+01			
          1.498000000e+03	          3.018374343e+01			
          1.499000000e+03	          3.020386886e+01			
          1.500000000e+03	          3.022399434e+01			
          1.501000000e+03	          3.024411985e+01			
          1.502000000e+03	          3.026424529e+01			
          1.503000000e+03	          3.028437078e+01			
          1.504000000e+03	          3.030449636e+01			
          1.505000000e+03	          3.032474670e+01			
          1.506000000e+03	          3.034487219e+01			
          1.507000000e+03	          3.036499769e+01			
          1.508000000e+03	          3.038512314e+01			
          1.509000000e+03	          3.040524862e+01			
          1.510000000e+03	          3.042537407e+01			
          1.511000000e+03	          3.044549958e+01			
          1.512000000e+03	          3.046562513e+01			
          1.513000000e+03	          3.048575058e+01			
          1.514000000e+03	          3.050587607e+01			
          1.515000000e+03	          3.052612648e+01			
          1.516000000e+03	          3.054625196e+01			
          1.517000000e+03	          3.056637741e+01			
          1.518000000e+03	          3.058650292e+01			
          1.519000000e+03	          3.060662841e+01			
          1.520000000e+03	          3.062675385e+01			
          1.521000000e+03	          3.064687935e+01			
          1.522000000e+03	          3.066700486e+01			
          1.523000000e+03	          3.068713033e+01			
          1.524000000e+03	          3.070725579e+01			
          1.525000000e+03	          3.072738131e+01			
          1.526000000e+03	          3.074750673e+01			
          1.527000000e+03	          3.076775721e+01			
          1.528000000e+03	          3.078788268e+01			
          1.529000000e+03	          3.080800815e+01			
          1.530000000e+03	          3.082813361e+01			
          1.531000000e+03	          3.084825910e+01			
          1.532000000e+03	          3.086838457e+01			
          1.533000000e+03	          3.088851003e+01			
          1.534000000e+03	          3.090863558e+01			
          1.535000000e+03	          3.092876104e+01			
          1.536000000e+03	          3.094888654e+01			
          1.537000000e+03	          3.096901200e+01			
          1.538000000e+03	          3.098913747e+01			
				
